f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
58.314,58.446,31.764,3.5546,1.0324,0.30804,59.197,59.184,33.253,0.94041,0.92104,0.91701
93.923,94.316,52.252,3.2264,1.026,0.32831,94.412,95.314,54.209,0.97475,0.91776,0.93165
139.57,141.54,140.42,1.0657,1.0112,0.97788,140.57,142.54,141.42,0.93691,0.90441,0.89332
121.29,116.24,107.82,1.1685,0.91819,0.79142,122.29,117.24,108.83,0.98875,0.97821,0.95355
198.2,212.92,228.75,0.86798,1.1531,1.3299,199.2,213.92,229.75,0.61405,0.51302,0.57289
149.38,151.69,152.02,1.0003,1.03,1.0341,150.38,152.69,153.04,0.99529,0.99207,0.97932
124.81,124.66,119.89,1.0988,0.99554,0.92007,125.81,125.66,120.88,0.98084,0.96358,0.92574
123.26,120.21,113.64,1.1248,0.95046,0.85255,124.26,121.21,114.65,0.98903,0.97776,0.95435
161.53,170,176.14,0.96357,1.0912,1.1548,162.53,171,177.14,0.88648,0.87117,0.80118
106.35,102.52,96.129,1.1452,0.92464,0.81139,107.35,103.52,97.148,0.99405,0.98326,0.96984
128.17,127.19,124.69,1.0569,0.98104,0.94077,129.17,128.19,125.69,0.97277,0.96758,0.92392
120.29,117.52,114.17,1.0726,0.94467,0.89056,121.29,118.52,115.17,0.95294,0.94791,0.89835
155.02,156.55,157.58,1.0012,1.0226,1.0458,156.02,157.55,158.58,0.97933,0.97301,0.92061
130.14,127.69,123.47,1.0694,0.96538,0.90638,131.14,128.69,124.47,0.94245,0.94662,0.89944
99.556,98.333,96.942,1.0563,0.9659,0.92986,100.56,99.335,97.95,0.97836,0.98358,0.95754
85.831,85.434,83.436,1.0898,0.97915,0.91751,86.882,86.455,84.468,0.99248,0.98666,0.97461
154.62,160.76,167.93,0.91637,1.0809,1.1795,155.62,161.76,168.93,0.99148,0.98796,0.97929
143.95,148.32,154.18,0.92581,1.0615,1.1468,144.95,149.32,155.18,0.99442,0.9897,0.97875
91.054,88.218,83.476,1.1263,0.94342,0.85115,92.061,89.219,84.481,0.98771,0.97878,0.96314
70.814,69.678,66.178,1.1274,0.97085,0.87979,71.894,70.7,67.212,0.99203,0.9842,0.97017
118.96,120.83,121.18,0.99453,1.0316,1.0374,119.96,121.83,122.18,0.99735,0.99588,0.99122
130.99,133.26,135.09,0.973,1.0351,1.0639,132.02,134.26,136.09,0.9965,0.99291,0.98612
118.54,114.69,105.02,1.2011,0.93609,0.78619,119.54,115.69,106.02,0.97662,0.9639,0.95616
107.94,105.58,99.019,1.138,0.95761,0.8462,108.94,106.58,100.02,0.98461,0.97518,0.95238
95.383,96.888,98.135,0.98035,1.0296,1.0529,96.383,97.888,99.135,0.99594,0.99327,0.9857
92.18,90.846,85.463,1.1322,0.97405,0.86435,93.18,91.846,86.463,0.97099,0.96316,0.9177
121.12,126.13,120.63,1.1689,1.2394,1.0607,122.12,127.13,121.63,0.87788,0.9319,0.75633
116.53,120.63,114.72,1.1901,1.2223,1.0253,117.53,121.63,115.72,0.91214,0.93982,0.82138
203.7,201.27,200.88,1.0039,0.97641,0.97265,204.7,202.27,201.88,0.6397,0.90969,0.47064
192.31,190.98,189.5,1.0166,0.98603,0.97069,193.31,191.98,190.5,0.74209,0.90992,0.59449
101.78,107.45,100.78,1.2272,1.2877,1.0554,102.78,108.45,101.78,0.88928,0.9294,0.77328
99.808,103.99,96.678,1.2643,1.2593,0.99668,100.81,104.99,97.68,0.90242,0.92787,0.80391
198.75,194.97,191.72,1.0342,0.96246,0.9307,199.75,195.97,192.72,0.82305,0.92027,0.69721
189.62,186.62,182.25,1.0494,0.9684,0.92343,190.62,187.62,183.25,0.86912,0.924,0.78319
68.464,74.554,67.948,1.2824,1.3132,1.0285,69.464,75.554,68.948,0.88576,0.86145,0.82583
70.444,70.854,51.811,1.8459,1.1493,0.6544,71.444,71.854,52.811,0.88199,0.82211,0.82097
53.636,58.329,47.489,1.5107,1.1834,0.78403,54.636,59.329,48.489,0.94276,0.95972,0.8817
53.428,62.077,49.062,1.6002,1.3492,0.84305,54.428,63.077,50.062,0.9711,0.9579,0.9611
18.268,18.901,18.023,1.17,1.0819,0.94523,19.273,19.901,19.033,0.92593,0.93246,0.92629
94.018,97.847,99.058,0.98416,1.0961,1.1176,95.035,98.866,100.07,0.98194,0.9823,0.97104
40.294,40.834,39.553,1.0807,1.0823,1.0088,41.318,41.834,40.673,0.92985,0.96759,0.96203
139.98,142.4,143.34,0.98643,1.0367,1.0523,140.98,143.4,144.34,0.99539,0.98902,0.97849
37.64,39.421,39.623,1.0444,1.1167,1.0755,38.643,40.421,40.623,0.90993,0.95251,0.94138
86.629,90.738,91.635,0.99204,1.1133,1.129,87.651,91.741,92.656,0.9614,0.96503,0.95191
42.999,43.846,44.837,1.0095,1.0924,1.083,43.999,44.846,45.837,0.90306,0.96602,0.95766
84.689,88.233,89.394,0.9758,1.0995,1.127,85.689,89.233,90.394,0.99193,0.98933,0.98558
95.062,96.946,94.845,1.045,1.0402,0.99559,96.062,97.946,95.845,0.90675,0.88374,0.88418
99.855,102.25,100.38,1.0377,1.0487,1.0107,100.85,103.25,101.38,0.90865,0.90866,0.90376
98.093,100.21,98.264,1.0404,1.0437,1.0033,99.093,101.21,99.264,0.90358,0.89494,0.87284
105.24,107.7,105.78,1.037,1.0473,1.0101,106.24,108.7,106.78,0.89596,0.88751,0.85459
66.388,66.588,63.755,1.0881,1.0112,0.93096,67.388,67.588,64.755,0.97434,0.96066,0.95414
89.511,86.159,79.204,1.1797,0.93552,0.79881,89.812,87.114,80.254,0.98854,0.97957,0.96936
55.963,56.31,53.893,1.0904,1.0163,0.9342,56.963,57.31,54.895,0.97517,0.9623,0.95959
75.058,73.753,69.067,1.1404,0.96729,0.84868,76.058,74.753,70.067,0.98305,0.9715,0.94879
75.934,75.864,73.877,1.0521,1.0042,0.95724,76.934,76.864,74.877,0.97172,0.96256,0.95048
