f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
155.79,108.6,83.985,1.8332,0.53423,0.3494,156.79,109.6,84.985,0.6841,0.5713,0.26507
169.73,102.76,65.97,2.758,0.36996,0.15684,170.73,103.76,66.97,0.67555,0.37233,0.057793
144.36,134.68,119.79,1.3371,0.8702,0.70033,145.36,135.68,120.79,0.94997,0.80191,0.66351
148.21,163.4,109.61,2.2258,1.217,0.54717,149.2,164.4,110.61,0.91038,0.88792,0.89633
149.22,164.48,110.11,2.2326,1.2156,0.54465,150.22,165.48,111.11,0.89926,0.87171,0.89869
140.91,161.27,103.3,2.4435,1.3106,0.53742,141.91,162.26,104.3,0.90746,0.87354,0.86093
144.52,162.31,107.77,2.2712,1.2619,0.55604,145.52,163.31,108.77,0.91932,0.8891,0.88165
107.37,103.74,52.38,5.1853,1.0284,0.25486,108.37,104.74,53.475,0.93801,0.81139,0.77362
97.811,97.91,45.05,5.7416,1.0942,0.23422,98.813,98.91,46.161,0.9034,0.79019,0.75556
49.724,58.838,29.676,3.9541,1.4012,0.35628,50.726,59.838,30.81,0.97699,0.95198,0.9509
66.596,78.789,35.358,5.0766,1.4033,0.28423,67.608,79.789,36.686,0.97555,0.91533,0.91716
152.76,110.82,102.85,1.1889,0.50059,0.43025,153.76,111.82,103.85,0.91264,0.95001,0.88032
125.52,86.278,80.208,1.216,0.42854,0.36973,126.52,87.278,81.216,0.90486,0.947,0.86786
183.62,146.42,137.09,1.1409,0.63595,0.5574,184.62,147.42,138.09,0.86022,0.93066,0.79416
183.32,143.77,134.84,1.1368,0.61499,0.54099,184.32,144.77,135.84,0.90102,0.95038,0.88563
171.27,156.98,139.84,1.2687,0.84213,0.67347,172.27,157.98,140.84,0.796,0.89695,0.59789
171.58,157.57,140.15,1.2707,0.84524,0.67341,172.58,158.57,141.15,0.79799,0.88255,0.57819
144.42,132.52,120.14,1.2168,0.84192,0.69199,145.42,133.52,121.14,0.93951,0.97345,0.88782
155.15,141.38,126.77,1.2434,0.83117,0.66929,156.15,142.38,127.77,0.92969,0.96811,0.86698
137.32,113.97,95.613,1.4248,0.6969,0.48902,138.32,114.97,96.613,0.86009,0.95562,0.83342
138.92,112.9,93.643,1.4625,0.66516,0.45548,139.92,113.9,94.643,0.87908,0.96011,0.85307
148.9,114.1,93.642,1.4851,0.58724,0.39555,149.9,115.1,94.642,0.93971,0.97419,0.89294
134.16,99.317,78.924,1.5914,0.54673,0.34466,135.16,100.32,79.924,0.94355,0.97492,0.89086
125.02,118.57,112.34,1.1145,0.89945,0.80739,126.02,119.57,113.34,0.84257,0.92679,0.82034
127.42,122.38,116.36,1.1062,0.92256,0.83405,128.42,123.38,117.36,0.79698,0.90619,0.78861
126.23,120.78,115.45,1.0946,0.91548,0.83642,127.23,121.78,116.45,0.86071,0.93339,0.81449
127.2,121.26,115.42,1.1037,0.90869,0.82334,128.2,122.26,116.42,0.86525,0.94511,0.85102
